sku,product_name,brand,pst,gmv,gv,orders,units,instock,atc,platform_gmv_loss,express_gmv_loss,cvr,asp
N13703137A,Borosilicate Rectangular Airtight Glass Container Clear/Blue 0.6Liters,royalford,food_containers,0.0,11.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N13708694A,Glass Rectangle Airtight Container Multicolour 1520ml,royalford,food_containers,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N13708744A,2L Corner Rack Made Of Durable Steel High Quality Chrome Plated,royalford,racks,0.0,23.0,0.0,0.0,100.0,11.0,0.0,0.0,0.0,0.0
N13708745A,Hanger Set Assorted Colour,royalford,closet_clothes_hanger,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N13710804A,3-Piece Hanger Set Silver 17.8x1.2x33cm,muji,closet_clothes_hanger,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N13710805A,3-Piece Hanger Set Silver 1.2x21x41cm,muji,closet_clothes_hanger,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N13786110A,3-Piece Bella Spice Jar Set Clear,pasabahce,spice_jars,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N13809840A,Portable Basket White 15inch,generic,storage_basket,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N13831561A,Shoe Rack Blue/Black,generic,clothes_rack,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N13831580A,Dual Rod Garment Rack Black/Silver 86x165x44cm,home_genie,clothes_rack,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N13831603A,Cloths Rack With Wheels Black,generic,clothes_rack,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N13988127A,Insulated Lunch Bag Pink/White/Grey 15.5x21x17cm,generic,lunch_bag,0.0,3.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N14004192A,Stainless Steel Garment Organizer Silver/Black,double_pole,hanging_closet_organizer,0.0,10.0,0.0,0.0,100.0,3.1,0.0,0.0,0.0,0.0
N14061075A,Glass Storage Jar Clear/Gold,pasabahce,food_containers,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N14076491A,Canvas Lunch Bag NAVY One Size,parajohn,lunch_bag,0.0,6.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N14084199A,4-Tier Remote Control Organiser Black,gadget_world,closet_organization_systems,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N14084294A,Single Garment Rack With Wheels Grey 1.8kg,generic,clothes_rack,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N14084301A,2-Level Clothes Rack Silver/Black 1kg,generic,clothes_rack,0.0,5.0,0.0,0.0,100.0,1.7,0.0,0.0,0.0,0.0
N14135691A,Boro 3-Piece Rectangular Food Storage Container Set With Lids Green/Clear 320/370/1520ml,taliona,food_containers,0.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N14439741A,Single-Pole Telescopic Clothes Hanger Silver/Black 91x43 (adjustable hight 94 to 160)cm,leostar,closet_clothes_hanger,441.01,90.0,8.0,9.0,100.0,19.0,0.0,0.0,0.08888888888888889,49.00111111111111
N14456563A,Storage Jar With Lid Clear 1.5Liters,claro_glass,biscuit_cookie_jar,0.0,6.0,0.0,0.0,81.25,0.0,0.0,0.0,0.0,0.0
N14519557A,Pocket Shoe Organizer Beige 24inch,generic,clothes_rack,0.0,7.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N14519558A,Pack Of 6 Spice Tower Multicolour 60cm,generic,spice_jars,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N14531731A,Electric Lunch Box Blue 1.05Liters,yupfun,lunch_box,0.0,5.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,0.0
N14533386A,Depot Storage Jar Clear/Silver 28.5x9.7cm,wmf,biscuit_cookie_jar,0.0,0.0,0.0,0.0,81.25,0.0,0.0,0.0,0.0,0.0
N14533387A,Depot Storage Jar Clear 9.7x36cm,wmf,biscuit_cookie_jar,0.0,0.0,0.0,0.0,81.25,0.0,0.0,0.0,0.0,0.0
N14742351A,"Stackable Pantry Food Storage Bins Fridge Cabinet, Kitchen Organization and Storage Fridge Organizers Clear 26x7.5x15cm",interdesign,cabinet_drawer_organization,0.0,10.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
N14742352A,Plastic Fridge Binz Clear 4x4inch,interdesign,cabinet_drawer_organization,0.0,3.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N14742369A,Linus Stadium Spice Rack Clear 10.25x9.25x4inch,interdesign,racks,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N14742381A,Classico Cookware Organizer Silver 17inch,interdesign,racks,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N14837645A,Over-The-Door Shoe Closet Organizer White/Clear 27.3x27.3x3.8cm,honey_can_do,clothes_rack,16.0,17.0,1.0,1.0,100.0,4.0,0.0,0.0,0.058823529411764705,16.0
N14976451A,Boro 3-Piece Rectangular Food Storage Container Set With Lid Red/Clear 320ml,taliona,food_saver,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N15012193A,Waterproof Lunch Bag Brown,generic,lunch_bag,0.0,11.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,0.0
N15012194A,Waterproof Insulated Lunch Bag Black 27x17x24cm,generic,lunch_bag,0.0,4.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,0.0
N15012197A,Insulated Lunch Bag Beige/Brown 23x15x17cm,generic,lunch_bag,0.0,17.0,0.0,0.0,100.0,4.0,0.0,0.0,0.0,0.0
N15028974A,Airproof Container With Lid White With Blue Lid 2.6Liters,royalford,food_containers,36.0,19.0,1.0,2.0,100.0,1.0,0.0,0.0,0.05263157894736842,18.0
N15028975A,Airproof Container With Lid Clear With Blue 1Liters,royalford,food_containers,0.0,15.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,0.0
N15028976A,Air-Proof Container Box With Silicone Sealing Ring Premium Quality Plastic Ware Multi Color 350ml,royalford,food_containers,8.94,21.0,1.0,1.0,100.0,5.0,0.0,0.0,0.047619047619047616,8.94
N15028977A,Airproof Container With Lid Transparent 700ml,royalford,food_containers,240.25,232.0,24.0,33.0,100.0,71.0,0.0,0.0,0.10344827586206896,7.28030303030303
N15029012A,2 In 1 Stainless Steel Lunch Box Green 1.8Liters,royalford,lunch_box,0.0,11.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,0.0
N15029013A,2In1 Lunch Box Stainless Steel 1.0L Multicolor Assorted Colors Green 1Liters,royalford,lunch_box,60.0,30.0,2.0,2.0,100.0,4.0,0.0,0.0,0.06666666666666667,30.0
N15029036A,370 ml Glass Airtight Container Multicolour Clear 370ml,royalford,food_containers,0.0,24.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
N15029037A,Food Container Clear 600ml,royalford,food_containers,0.0,9.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N15029038A,Airtight Container With Lid Clear 1040ml,royalford,food_containers,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N15032610A,Tomato Storage Pod Red/Transparent 4x4x5inch,joie,food_containers,14.0,0.0,1.0,1.0,100.0,1.0,0.0,0.0,0.0,14.0
N15080827A,Cartoon Printed Travel Storage Bag Pink One Size,generic,lunch_bag,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N15338837A,Under Sink Shelf Organizer White/Silver 17.25x11x2.75inch,madesmart,sink_sets,0.0,3.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N15464312A,Matte Finish Storage Box Grey 33 x 38 x 33CM,generic,storage_box,0.0,11.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N15464313A,Storage Box Red 33X38X33CM,generic,garage_storage,0.0,13.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N15504491A,2-Piece Transparent Bottle With Stopper 1L Clear 1Liters,generic,dinnerware_stemware_storage,485.89,92.0,5.0,40.0,100.0,20.0,0.0,0.0,0.05434782608695652,12.14725
N15504531A,4-Piece Spice Jar Set With Plastic Sheeting Clear/Black 6.5x8.5cm,generic,spice_jars,105.43,13.0,2.0,6.0,87.5,3.0,0.0,0.0,0.15384615384615385,17.57166666666667
N15512788A,4-Piece Skubb Shoe Organizer Set White/Black 22x34x16cm,generic,clothes_rack,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N15681380A,"28 Slot Scarf Organiser Multicolour, Assorted Multicolour 30x25x5cm",generic,hanging_closet_organizer,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N15694729A,17-Piece Food Containers Set Multicolour,generic,food_containers,72.23,55.0,3.0,3.0,100.0,16.0,0.0,0.0,0.05454545454545454,24.076666666666668
N15696149A,"YouCopia Stora Lid Adjustable Food Container Lid Organizer for Kitchen Cabinet Storage, Medium, 50083 White 27.3x28.9x8.3cm",youcopia,food_containers,0.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N15696150A,"YouCopia Bottle St And , Mug And Water Bottle Organizer, Storage for Kitchen Cabinet And Pantry Organization - White - 50068 White/Beige 6.3x13.4x11.4inch",youcopia,countertop_wall_organization,0.0,3.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,0.0
N15696152A,"YouCopia Crazy Susan Two-Tier Turntable, Height-Adjustable Lazy Susan Organizer for Kitchen Cabinet And Pantry Organization And Storage, White, 50066 White 11inch",youcopia,countertop_wall_organization,39.0,5.0,1.0,1.0,100.0,1.0,0.0,0.0,0.2,39.0
N15829650A,Kitchen Storage Rack White/Grey 20cm,cabina_home,racks,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N15829651A,Food Wrap Dispenser White/Brown 20cm,cabina_home,food_wrap_dispenser,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N15829652A,Storage Rack White 20cm,cabina_home,racks,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N15889854A,10-Piece Hanger Set Blue/Silver 40x20cm,generic,closet_clothes_hanger,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N15889855A,10-Piece Hanger Set Multicolour 40x20cm,generic,closet_clothes_hanger,0.0,12.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
N15889856A,10-Piece Iron Hanger Set Brown/Silver 40x20cm,generic,closet_clothes_hanger,0.0,4.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N15889860A,10-Piece Hanger Set Black/Silver 40x20cm,generic,closet_clothes_hanger,0.0,7.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N15889861A,10-Piece Hanger Set Green/Silver 40x20cm,generic,closet_clothes_hanger,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N15893441A,Kitchen Paper Foil And Cling Wrap Dispenser White,generic,food_wrap_dispenser,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N15894974A,Table Top 3Pc Stainless Steel & Glass Cannister Clear,harmony,kitchen_storage_accessories,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N15895024A,Glass Jar Clear 1700ml,harmony,biscuit_cookie_jar,8.33,36.0,1.0,1.0,100.0,5.9,0.0,0.0,0.027777777777777776,8.33
N15895025A,4-Piece Candy Jar Set Clear 200ml,harmony,spice_jars,16.5,6.0,1.0,1.0,100.0,2.0,0.0,0.0,0.16666666666666666,16.5
N15895031A,4-Stack Family Rack Red,lion_star,racks,0.0,38.0,0.0,0.0,100.0,0.9,0.0,0.0,0.0,0.0
N15895045A,Storage Basket Blue,lion_star,storage_set,0.0,9.0,0.0,0.0,100.0,0.8,0.0,0.0,0.0,0.0
N15895046A,Container Storage Set Blue,lion_star,storage_set,0.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N15895054A,Container Storage Set Multicolour,lion_star,storage_set,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N15903200A,Triple Paper Dispenser White 28 x 48cm,generic,food_wrap_dispenser,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N15957085A,4 Slot Remote Control Storage Organizer Multicolour 20.5x4.3x9cm,remote_controls,closet_organization_systems,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N15994834A,Adjustable Kitchen Sink Storage Bag Green,generic,storage_set,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N16003338A,Adjustable Multipurpose Movable Stand Black /Silver 60x70cm,generic,kitchen_storage_accessories,58.31,19.0,2.0,2.0,100.0,2.0,0.0,0.0,0.10526315789473684,29.155
N16046472A,11-Piece Vacuum Storage Bag Set With Hand Pump Pink/White/Yellow 60x40cm,generic,space_saver_bag,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N16046484A,Closet Organizer Storage Bag Red/Beige 50x50x50cm,generic,space_saver_bag,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N16046550A,Electric Heating Lunch Box White/Orange 27.5x20x11.5centimeter,generic,lunch_box,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N16104279A,Dual Cereal Dispenser White/Clear/Silver,generic,food_containers,95.3,16.0,2.0,2.0,100.0,8.0,0.0,0.0,0.125,47.65
N16104308A,6-Piece Pop Up Spice Jar With Rack Green/Grey,generic,spice_jars,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N16104317A,3-Layer Paper Dispenser White,generic,food_wrap_dispenser,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N16104324A,Single Cereal Dispenser White/Clear 25 cm,generic,cereal_dispenser,0.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N16104325A,Triple Roller Kitchen Paper Dispenser White,generic,food_wrap_dispenser,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N16104327A,6-Piece Pop Up Spice Jar With Rack Green/Grey,generic,spice_jars,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N16104330A,4-In-1 Kitchen Roll Tissue Dispenser White 39x10x25cm,one_plus_one,food_wrap_dispenser,0.0,7.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,0.0
N16104351A,3 Layer Food Wraps And Tissue Dispenser White,generic,food_wrap_dispenser,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N16104353A,12-Piece Spice Jar With Rack Clear/Black/Red,generic,spice_jars,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N16104363A,3-In-1 Kitchen Wipes And Food Wrap Dispenser White,generic,food_wrap_dispenser,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N16104390A,12-Piece Spice Jar With Rack Set Clear/Black/Red,generic,spice_jars,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N16104397A,12-Piece Spice Jar With Rotating Rack Clear/Black/Red,generic,spice_jars,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N16104408A,3-Layer Food Wrap And Tissue Dispenser White,generic,food_wrap_dispenser,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N16104419A,3 Layer Food Wrap And Tissue Dispenser White,generic,food_wrap_dispenser,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N16104421A,6-Piece Pop Up Spice Jar With Rack Set Grey/Green/Clear,generic,spice_jars,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N16104428A,6-Piece Spice Jar With Rack Green/Grey/Clear,generic,spice_jars,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N16104432A,Multi Layer Food Wraps And Tissue Dispenser White,generic,food_wrap_dispenser,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N16104460A,Napkin And Tissue Holder White,generic,paper_towel_holder,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N16104461A,6-Piece Spice Jar With Rack Green/Grey/Clear,generic,spice_jars,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N16104475A,Cornflakes Dispenser White,generic,food_containers,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N16104483A,3-Tier Food Wrap And Tissue Dispenser White,generic,food_wrap_dispenser,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N16104508A,Double Container Cereal Dispenser With Sliding Tray White/Clear 6Liters,generic,food_containers,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N16104510A,6-Piece Cylindra Spice Container With Rack Black/Clear 8x3.75x3.75inch,generic,spice_jars,0.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N16104523A,Multi Layer Food Wraps And Tissue Dispenser White,generic,food_wrap_dispenser,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N16104525A,Alminum Foil/Paper Dispenser With Storage Rack White,generic,food_wrap_dispenser,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N16104527A,6-Piece Spice Jar With Rack Green/Grey/Beige,generic,spice_jars,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N16104561A,Cereal Dispenser Clear/White,generic,food_containers,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N16104574A,Plastic Food Container Clear/Pink,snips,food_containers,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N16119074A,Trouser Pants Rack Hanger Space Saving Silver/Black,vander_life,closet_clothes_hanger,0.0,4.0,0.0,0.0,100.0,4.0,0.0,0.0,0.0,0.0
N16119281A,Adjustable Shoe Slots Organizer Black,vander_life,clothes_rack,0.0,5.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N16119320A,18-Neck Ties Hanger Organizer Black,vander_life,closet_clothes_hanger,43.35,20.0,2.0,4.0,100.0,2.0,0.0,0.0,0.1,10.8375
N16119416A,Cosmetic And Jewelry Storage Box multicolor,vander_life,storage_box,0.0,8.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N16119424A,Multipurpose 5 Layers Trouser Hanger Pants Rack Green,vander_life,closet_clothes_hanger,0.0,2.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
N16119496A,Sofa Armrest Organizer With 6 Pockets Black,vander_life,closet_organization_systems,0.0,0.0,0.0,0.0,18.75,0.0,0.0,0.0,0.0,0.0
N16119518A,16-Pockets Wardrobe Hanging Storage Bag Clear/Blue 42 x 78cm,vander_life,space_saver_bag,0.0,0.0,0.0,0.0,68.75,0.0,0.0,0.0,0.0,0.0
N16127311A,Remote Control Holder Black,generic,closet_organization_systems,0.0,6.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N16173858A,10-Hook Wall-mounted Hanger Silver 580x18x40mm,generic,countertop_wall_organization,0.0,4.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N16173868A,8-Piece Rotating Spice Jar Set Black/Grey/Clear 21x17.5centimeter,anself,spice_jars,0.0,14.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
N16178131A,Dry Food Cereal Dispenser White,generic,food_containers,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N16196353A,33L Clear Plastic Storage Box With Wheels & Lockable Lid Assorted 33.0Liters,cosmoplast,storage_box,39.0,47.0,1.0,1.0,37.5,6.0,0.0,0.0,0.02127659574468085,39.0
N16196521A,6-Piece Shoe Organizer Set White 10x14x25cm,liying,clothes_rack,0.0,3.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N16240062A,18 Space Acrylic Lip Gloss Makeup Organizer Clear Medium,generic,closet_organization_systems,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N16243372A,Refrigerator And Freezer Storage Organizer Bins Clear,interdesign,kitchen_storage_accessories,176.32,9.0,2.0,10.0,75.0,4.0,38.6,0.0,0.2222222222222222,17.631999999999998
N16261465A,6-Piece Spice Jar With Rack Green/Grey/Clear,generic,spice_jars,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N16354369A,Kitchen Storage Cabinet Black 25.00 x 28.00 x 10.50cm,generic,cabinet_drawer_organization,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N16354580A,Storage Rack White,generic,racks,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N16393001A,Multipurpose Refrigerator Storage Bin White,anself,cooler,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0
N16393013A,Kitchen Sink Drain Basket And Holder Beige,anself,sink_sets,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N16393014A,Kitchen Sink Drain Basket And Holder Pink,anself,sink_sets,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N16393015A,Kitchen Sink Drain Basket And Holder Blue/White,anself,sink_sets,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N16393016A,Kitchen Sink Drain Basket And Holder Green,anself,sink_sets,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N16417872A,3 Layer Quilted Rack Grey 55X40X12cm,generic,racks,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N16493346A,Expandable Plastic Cutlery Storage Tray And Organiser Green 6x28x36cm,liying,cabinet_drawer_organization,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N16515213A,360 Degree Movable Base Frame Black/Silver 70x70cm,leostar,closet_organization_systems,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N16515214A,5-Layer Shoe Rack Blue/Silver 75x23x85cm,generic,other_storage,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N16521229A,Collapsible Food Organizer Black,generic,bag,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N16563521A,Thermal Insulation Lunch Bag Dark Blue,outad,lunch_bag,0.0,1.0,0.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0
N16585896A,Hanging Storage Bag Blue,generic,space_saver_bag,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N16585899A,Double Sided Storage Bag Multicolour,generic,space_saver_bag,36.15,11.0,1.0,3.0,100.0,2.0,0.0,0.0,0.09090909090909091,12.049999999999999
N16636415A,2-Layered Space Saver Shoes Organizer Pink 27x11x11cm,generic,clothes_rack,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N17060780A,Thermal Insulated Printed Lunch Bag Black/White One Sizecm,generic,lunch_bag,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N17285735A,Butter Dish White,symphony,food_saver,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N17286448A,Plastic Underbed Storage W/Wheel White,harmony,kitchen_storage_accessories,0.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N17362429A,Sistema Cutlery Set To Go Green : Utensil Set - Travel-friendly - Portable - Reusable - BPA-free Green,sistema,kitchen_storage_accessories,0.0,4.0,0.0,0.0,100.0,1.6,0.0,0.0,0.0,0.0
N17370998A,8-Pocket Handbag Organizer Clear 33x120cm,cabina_home,space_saver_bag,0.0,8.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
N17404561A,Stainless Steel Dish Rack Silver,royalford,racks,0.0,6.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
N17890162A,"930Ml Two Layer Satinless Steel Lunch Box Pp Meterial Out Side,Filled With Pu Foam,Stainless Steel Inner Assorted Color 930ml",royalford,lunch_box,15.4,37.0,1.0,1.0,100.0,10.0,0.0,0.0,0.02702702702702703,15.4
N17890165A,Lunch Box 0.9Litre Capacity Super Pu Bpa Free 100% Food Grade Material Assorted 0.9Liters,royalford,lunch_box,50.0,21.0,1.0,2.0,100.0,9.0,0.0,0.0,0.047619047619047616,25.0
N17890962A,"Royalford RF4673 Double Layer Lunch Box - Leak-Proof & Airtight Lid Food Storage Container - High-Quality Stainless Steel Inner, Non-Toxic and Extended Fastening Lid Design - Portable & Dishwasher Safe Multicolor 1.8Liters",royalford,lunch_box,55.5,111.0,2.0,2.0,100.0,24.0,0.0,0.0,0.018018018018018018,27.75
N17893767A,10-Piece Hektor Hanger Set Black/Silver 24x45centimeter,jysk,closet_organization_systems,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N17914713A,Unique Designed Remote Holder Black,generic,closet_organization_systems,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N17914736A,12-Segment Nylon Shoe Organizer Beige,generic,clothes_rack,0.0,8.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
N17914764A,Vacuum Compressed Space Saving Bag Multicolour 80x110cm,generic,space_saver_bag,0.0,8.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N17948640A,Single Layer Stainless Steel Lunch Box Assorted 630ml,royalford,food_containers,0.0,48.0,0.0,0.0,100.0,4.0,0.0,0.0,0.0,0.0
N17949016A,BRS Rectangle Glass Airtight Container Multicolour - Assorted Colour 370ml,royalford,food_containers,62.48,94.0,5.0,6.0,43.75,17.0,92.14,175.17,0.05319148936170213,10.413333333333332
N17949017A,Rectangualr Shaped Airtight Food Container Multicolour - Assorted Color ‎20.5x7x16.5cm,royalford,food_containers,0.0,10.0,0.0,0.0,68.75,1.0,0.0,0.0,0.0,0.0
N17956400A,6-Piece Metal Cloth Hangers With Extra Hooks Silver,royalford,closet_clothes_hanger,0.0,6.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N18019598A,"TEFAL Food Container | Masterseal Fresh 3 Pcs Set | 0.55+1+2.30 L | Rectangular Food Container | Leak-Proof |Microwave-Safe | BPA-Free | Dishwasher-Safe | Frost-Resistant | 2 Years Warranty | K3028912 Blue 550 ml , 1.00 L , 2.20 LLiters",tefal,food_containers,58.0,25.0,1.0,1.0,100.0,2.0,0.0,0.0,0.04,58.0
N18553441A,Disposable Paper Cup Storage Rack for Water Cooler Clear/White 41.00x10.00x8.50cm,generic,storage_set,33.25,11.0,1.0,1.0,100.0,4.0,0.0,0.0,0.09090909090909091,33.25
N18553788A,Multi-Functional Clothes Dryer Hanger White/Grey 540grams,generic,outdoor_storage,0.0,6.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N18553930A,Portable Storage Baskets Pink 12x22cm,cytheria,kitchen_storage_accessories,0.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
N18553931A,3 Grid Portable Food Storage Lunch Box Pink 23.5cm,cytheria,lunch_box,0.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
